projet;immeuble;niveau;numero_lot;typologie;surface_habitable;surface_balcon;surface_totale;nb_chambres;nb_sdb;orientation;exposition;ascenseur;parking;prix_dh;prix_m2;statut;date_fin_option;plan_fichier;plan_architecte;plan_visuel;visite_360;notes
tamount;;;203;terrain;90.0;0.0;90.0;0;0;rue;;;aucun;360000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;204;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;205;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;206;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;207;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;208;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;209;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;21;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;284000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;210;terrain;70.0;0.0;70.0;0;0;angle;;;aucun;402500;5750;disponible;;;;;;Consistance hc2 · Façade 2 · Voie 15+10
tamount;;;211;terrain;79.0;0.0;79.0;0;0;angle;;;aucun;493750;6250;disponible;;;;;;Consistance hc2 · Façade 2 · Voie 15+10
tamount;;;212;terrain;74.0;0.0;74.0;0;0;rue;;;aucun;407000;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 15
tamount;;;213;terrain;72.0;0.0;72.0;0;0;rue;;;aucun;396000;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 15
tamount;;;214;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;390500;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 15
tamount;;;215;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;355000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 15
tamount;;;216;terrain;74.0;0.0;74.0;0;0;rue;;;aucun;370000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 15
tamount;;;217;terrain;76.0;0.0;76.0;0;0;rue;;;aucun;304000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;218;terrain;73.0;0.0;73.0;0;0;rue;;;aucun;292000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;219;terrain;73.0;0.0;73.0;0;0;rue;;;aucun;292000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;22;terrain;72.0;0.0;72.0;0;0;rue;;;aucun;288000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;220;terrain;73.0;0.0;73.0;0;0;rue;;;aucun;292000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;221;terrain;74.0;0.0;74.0;0;0;rue;;;aucun;296000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;222;terrain;73.0;0.0;73.0;0;0;angle;;;aucun;328500;4500;disponible;;;;;;Consistance he2 · Façade 2 · Voie 10+10
tamount;;;223;terrain;86.0;0.0;86.0;0;0;angle;;;aucun;387000;4500;disponible;;;;;;Consistance he2 · Façade 2 · Voie 10+10
tamount;;;224;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;225;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;226;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;227;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;228;terrain;73.0;0.0;73.0;0;0;rue;;;aucun;292000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;229;terrain;80.0;0.0;80.0;0;0;rue;;;aucun;360000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;23;terrain;74.0;0.0;74.0;0;0;angle;;;aucun;425500;5750;disponible;;;;;;Consistance hc2 · Façade 2 · Voie 10+PARK
tamount;;;230;terrain;77.0;0.0;77.0;0;0;rue;;;aucun;346500;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;231;terrain;77.0;0.0;77.0;0;0;rue;;;aucun;308000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;232;terrain;77.0;0.0;77.0;0;0;rue;;;aucun;308000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;233;terrain;77.0;0.0;77.0;0;0;rue;;;aucun;346500;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;234;terrain;87.0;0.0;87.0;0;0;angle;;;aucun;435000;5000;disponible;;;;;;Consistance he2 · Façade 2 · Voie 10+10
tamount;;;24;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;25;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
